Object Number,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Constituent ID,Artist Prefix,Artist Display Name,Artist Alpha Sort,Artist ULAN URL,Artist Wikidata URL,Culture,Period,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,_year_start,_year_end,Object Name,Title,Link Resource,Object Wikidata URL,Tags,Tags AAT URL,Tags Wikidata URL,Type,Decoration type,Female figures,Male figures,Myth,Record in MANTO,object_1,object_2,MANTO_result_1,MANTO_result_2,MANTO_result_3,MANTO_result_4,MANTO_result_5,MANTO_result_6
96.18.50,True,246569.0,155.0,Greek and Roman Art,1896.0,,,,,,,"Greek, Attic",Archaic,ca. 520–510 BCE,-520.0,-510.0,Terracotta,"H. 4 3/8 in. (11.1 cm)
diameter  10 5/8 in. (27 cm)","Purchase by subscription, 1896",-520.0,-510.0,"Kylix, eye-cup",Terracotta kylix: eye-cup (drinking cup),http://www.metmuseum.org/art/collection/search/246569,https://www.wikidata.org/wiki/Q116290326,Eyes,http://vocab.getty.edu/page/aat/300400484,https://www.wikidata.org/wiki/Q7364,kylix,,,,,,,,,,,,,
41.162.115,True,254287.0,155.0,Greek and Roman Art,1941.0,,,,,,,"Greek, Attic",Archaic,ca. 520–510 BCE,-520.0,-510.0,Terracotta,H. 2 3/4 in. (7 cm); diameter  3 7/8 in. (9.9 cm); H. with handle  4 3/4 in. (12.1 cm),"Rogers Fund, 1941",-520.0,-510.0,Kyathos,Terracotta kyathos (cup-shaped ladle),http://www.metmuseum.org/art/collection/search/254287,https://www.wikidata.org/wiki/Q116404806,Horses|Panthers|Eyes,http://vocab.getty.edu/page/aat/300250148|http://vocab.getty.edu/page/aat/300310390|http://vocab.getty.edu/page/aat/300400484,https://www.wikidata.org/wiki/Q726|https://www.wikidata.org/wiki/Q35255|https://www.wikidata.org/wiki/Q7364,,,,,,,,,,,,,,
41.162.174,True,254345.0,171.0,Greek and Roman Art,1941.0,4908.0,Related to the,Antimenes Painter,Antimenes Painter,http://vocab.getty.edu/page/ulan/500003458,https://www.wikidata.org/wiki/Q577906,"Greek, Attic",Archaic,ca. 510 BCE,-510.0,-510.0,Terracotta,H. 23 1/4 in. (59.1 cm); diameter 14 5/8 in. (37.2 cm),"Rogers Fund, 1941",-510.0,-510.0,"Amphora, Type A",Terracotta amphora (jar),http://www.metmuseum.org/art/collection/search/254345,https://www.wikidata.org/wiki/Q116288134,Apollo|Artemis|Athena|Dionysus|Dogs|Chariots|Herakles|Horses,http://vocab.getty.edu/page/ia/901000109|http://vocab.getty.edu/page/ia/901000323|http://vocab.getty.edu/page/ia/901000069|http://vocab.getty.edu/page/ia/901001029|http://vocab.getty.edu/page/aat/300265714|http://vocab.getty.edu/page/aat/300212699|http://vocab.getty.edu/page/ia/901000042|http://vocab.getty.edu/page/aat/300250148,https://www.wikidata.org/wiki/Q37340|https://www.wikidata.org/wiki/Q39503|https://www.wikidata.org/wiki/Q37122|https://www.wikidata.org/wiki/Q41680|https://www.wikidata.org/wiki/Q144|https://www.wikidata.org/wiki/Q203788|https://www.wikidata.org/wiki/Q122248|https://www.wikidata.org/wiki/Q726,,,,,,,,,,,,,,
56.171.30,True,254888.0,171.0,Greek and Roman Art,1956.0,,,,,,,"Greek, Attic",Archaic,ca. 510 BCE,-510.0,-510.0,Terracotta,H. 13 in. (33 cm),"Fletcher Fund, 1956",-510.0,-510.0,"Hydria, kalpis",Terracotta hydria: kalpis (water jar),http://www.metmuseum.org/art/collection/search/254888,https://www.wikidata.org/wiki/Q116290231,Soldiers|Shields|Spears,http://vocab.getty.edu/page/aat/300185678|http://vocab.getty.edu/page/aat/300036869|http://vocab.getty.edu/page/aat/300037038,https://www.wikidata.org/wiki/Q4991371|https://www.wikidata.org/wiki/Q131559|https://www.wikidata.org/wiki/Q44475,kalpis,,,,,,,,,,,,,
41.162.193,True,254364.0,171.0,Greek and Roman Art,1941.0,,,,,,,"Greek, Attic",Archaic,ca. 520–510 BCE,-520.0,-510.0,Terracotta,"H. 15 5/8 in. (39.8 cm).
Diameter  10 5/8 in. (27 cm)","Rogers Fund, 1941",-520.0,-510.0,Neck-Amphora,Terracotta neck-amphora (jar) with Herakles and a bull,http://www.metmuseum.org/art/collection/search/254364,https://www.wikidata.org/wiki/Q42173809,Herakles|Bulls,http://vocab.getty.edu/page/ia/901000042|http://vocab.getty.edu/page/aat/300250117,https://www.wikidata.org/wiki/Q122248|https://www.wikidata.org/wiki/Q693690,neck amphora,,,,,,,,,,,,,
49.11.1,True,254611.0,155.0,Greek and Roman Art,1949.0,4929.0,Attributed to the,Acheloös Painter,Acheloös Painter,(not assigned),https://www.wikidata.org/wiki/Q943594,"Greek, Attic",Archaic,ca. 510 BCE,-510.0,-510.0,Terracotta,H. 13 1/8 in. (33.3 cm),"Rogers Fund, 1949",-510.0,-510.0,Pelike,Terracotta pelike (wine jar),http://www.metmuseum.org/art/collection/search/254611,https://www.wikidata.org/wiki/Q91332051,Boxing|Flutes|Athletes|Men|Midas|Musicians,http://vocab.getty.edu/page/aat/300374825|http://vocab.getty.edu/page/aat/300042513|http://vocab.getty.edu/page/aat/300236025|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/ia/901001406|http://vocab.getty.edu/page/aat/300025666,https://www.wikidata.org/wiki/Q32112|https://www.wikidata.org/wiki/Q11405|https://www.wikidata.org/wiki/Q2066131|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q20098682|https://www.wikidata.org/wiki/Q639669,pelike,,,,,,,,,,,,,
56.171.33,True,254891.0,155.0,Greek and Roman Art,1956.0,,,,,,,"Greek, Attic",Archaic,ca. 515 BCE,-515.0,-515.0,Terracotta,"H. 13 15/16 in. (35.4 cm)
diameter of foot  3 3/4 in. (9.5 cm)","Fletcher Fund, 1956",-515.0,-515.0,Lekythos,Terracotta lekythos (oil flask),http://www.metmuseum.org/art/collection/search/254891,https://www.wikidata.org/wiki/Q116290215,Men|Fishing,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300239470,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q14373,lekythos,,,,,,,,,,,,,
56.171.32,True,254890.0,171.0,Greek and Roman Art,1956.0,4940.0,Attributed near the,Altenburg Class,Altenburg Class,http://vocab.getty.edu/page/ulan/500015051,https://www.wikidata.org/wiki/Q436822,"Greek, Attic",Archaic,ca. 515 BCE,-515.0,-515.0,Terracotta,H. 10 15/16 in. (27.8 cm); diameter of foot  3 1/16 in. (7.7 cm),"Fletcher Fund, 1956",-515.0,-515.0,Oinochoe,Terracotta oinochoe (jug),http://www.metmuseum.org/art/collection/search/254890,https://www.wikidata.org/wiki/Q116290216,Centaurs|Herakles,http://vocab.getty.edu/page/aat/300379740|http://vocab.getty.edu/page/ia/901000042,https://www.wikidata.org/wiki/Q83203|https://www.wikidata.org/wiki/Q122248,unknown,,,,,,,,,,,,,
14.146.1,True,248907.0,157.0,Greek and Roman Art,1914.0,4917.0,Attributed to,Psiax,Psiax,http://vocab.getty.edu/page/ulan/500010155,https://www.wikidata.org/wiki/Q1387942,"Greek, Attic",Archaic,ca. 515 BCE,-515.0,-515.0,Terracotta,Overall: 4 3/8 x 11 1/4 in. (11.1 x 28.6 cm),"Rogers Fund, 1914",-515.0,-515.0,Kylix,Terracotta kylix (drinking cup),http://www.metmuseum.org/art/collection/search/248907,https://www.wikidata.org/wiki/Q116295071,Shields|Men|Horses,http://vocab.getty.edu/page/aat/300036869|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300250148,https://www.wikidata.org/wiki/Q131559|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q726,kylix,,,,,,,,,,,,,
07.286.41,True,247921.0,155.0,Greek and Roman Art,1907.0,4911.0,Attributed to the,Painter of New York 07,Painter of New York 07,http://vocab.getty.edu/page/ulan/500018681,,"Greek, Attic",Archaic,ca. 520 BCE,-520.0,-520.0,Terracotta,"H. 6 1/8 in. (15.5 cm)
diameter  3 3/8 in. (8.6 cm)","Rogers Fund, 1907",-520.0,-520.0,Lekythos,Terracotta lekythos (oil flask),http://www.metmuseum.org/art/collection/search/247921,https://www.wikidata.org/wiki/Q116296623,Horses|Chariots|Human Figures,http://vocab.getty.edu/page/aat/300250148|http://vocab.getty.edu/page/aat/300212699|http://vocab.getty.edu/page/aat/300404114,https://www.wikidata.org/wiki/Q726|https://www.wikidata.org/wiki/Q203788|https://www.wikidata.org/wiki/Q5937779,lekythos,,,,,,,,,,,,,
49.113,True,254645.0,171.0,Greek and Roman Art,1949.0,4938.0,Attributed to the,Phineus Painter,Phineus Painter,http://vocab.getty.edu/page/ulan/500000339,https://www.wikidata.org/wiki/Q18710601,"Greek, Chalcidian",Archaic,ca. 540–520 BCE,-540.0,-520.0,Terracotta,restored H. 12 5/8 in. (32 cm); preserved H. 9 in. (22.8 cm),"Gift of El Conde de Lagunillas, 1949",-540.0,-520.0,Neck-amphora,Terracotta neck-amphora (jar),http://www.metmuseum.org/art/collection/search/254645,https://www.wikidata.org/wiki/Q116282758,Horses|Men,http://vocab.getty.edu/page/aat/300250148|http://vocab.getty.edu/page/aat/300025928,https://www.wikidata.org/wiki/Q726|https://www.wikidata.org/wiki/Q8441,neck amphora,,,,,,,,,,,,,
21.88.76,True,251100.0,171.0,Greek and Roman Art,1921.0,,,,,,,"Greek, Attic",Archaic,ca. 530–520 BCE,-530.0,-520.0,Terracotta,15 5/16in. (38.9cm),"Rogers Fund, 1921",-530.0,-520.0,"Amphora, Type B",Terracotta amphora (jar),http://www.metmuseum.org/art/collection/search/251100,https://www.wikidata.org/wiki/Q116290117,Warriors|Shields|Men|Women|Chariots|Horses,http://vocab.getty.edu/page/aat/300261945|http://vocab.getty.edu/page/aat/300036869|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300212699|http://vocab.getty.edu/page/aat/300250148,https://www.wikidata.org/wiki/Q1250916|https://www.wikidata.org/wiki/Q131559|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q203788|https://www.wikidata.org/wiki/Q726,,,,,,,,,,,,,,
56.171.36,True,254894.0,155.0,Greek and Roman Art,1956.0,,,,,,,"Greek, Attic",Archaic,ca. 520 BCE,-520.0,-520.0,Terracotta,"H. 3 3/4 in. (9.5 cm)
width with handles  14 5/16 in. (36.4 cm)
diameter of bowl  11 5/16 in. (28.8 cm)","Fletcher Fund, 1956",-520.0,-520.0,"Kylix, eye-cup",Terracotta kylix: eye-cup (drinking cup),http://www.metmuseum.org/art/collection/search/254894,https://www.wikidata.org/wiki/Q116290159,Warriors|Eyes,http://vocab.getty.edu/page/aat/300261945|http://vocab.getty.edu/page/aat/300400484,https://www.wikidata.org/wiki/Q1250916|https://www.wikidata.org/wiki/Q7364,kylix,,,,,,,,,,,,,
57.12.6,True,254944.0,171.0,Greek and Roman Art,1957.0,4908.0,Attributed to the,Antimenes Painter,Antimenes Painter,http://vocab.getty.edu/page/ulan/500003458,https://www.wikidata.org/wiki/Q577906,"Greek, Attic",Archaic,ca. 530–520 BCE,-530.0,-520.0,Terracotta,H. 26 in. (66 cm),"Gift of Ernest Brummer, 1957",-530.0,-520.0,"Amphora, Type A",Terracotta amphora (jar),http://www.metmuseum.org/art/collection/search/254944,https://www.wikidata.org/wiki/Q116289439,Musical Instruments|Apollo|Artemis|Athena|Dionysus|Poseidon|Horses|Chariots,http://vocab.getty.edu/page/aat/300041620|http://vocab.getty.edu/page/ia/901000109|http://vocab.getty.edu/page/ia/901000323|http://vocab.getty.edu/page/ia/901000069|http://vocab.getty.edu/page/ia/901001029|http://vocab.getty.edu/page/ia/901000198|http://vocab.getty.edu/page/aat/300250148|http://vocab.getty.edu/page/aat/300212699,https://www.wikidata.org/wiki/Q34379|https://www.wikidata.org/wiki/Q37340|https://www.wikidata.org/wiki/Q39503|https://www.wikidata.org/wiki/Q37122|https://www.wikidata.org/wiki/Q41680|https://www.wikidata.org/wiki/Q41127|https://www.wikidata.org/wiki/Q726|https://www.wikidata.org/wiki/Q203788,,,,,,,,,,,,,,
56.171.21,True,254879.0,155.0,Greek and Roman Art,1956.0,4939.0,Attributed to the,Medea Group,Medea Group,http://vocab.getty.edu/page/ulan/500024012,https://www.wikidata.org/wiki/Q1916039,"Greek, Attic",Archaic,ca. 520 BCE,-520.0,-520.0,Terracotta,"H. 12 3/8 in. (31.5 cm)
diameter of mouth  5 9/16 in. (14.1 cm)
diameter of foot  4 7/16 in. (11.2 cm)","Fletcher Fund, 1956",-520.0,-520.0,Neck-amphora,Terracotta neck-amphora (jar),http://www.metmuseum.org/art/collection/search/254879,https://www.wikidata.org/wiki/Q116405310,Men|Women|Triton|Herakles,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943| |http://vocab.getty.edu/page/ia/901000042,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q148030|https://www.wikidata.org/wiki/Q122248,neck amphora,,,,,,,,,,,,,
46.11.7,True,254547.0,154.0,Greek and Roman Art,1946.0,4937.0,Attributed to the,Painter of London B 620,Painter of London B 620,http://vocab.getty.edu/page/ulan/500064883,,"Greek, Attic",Archaic,ca. 520 BCE,-520.0,-520.0,Terracotta,"H. 9 3/4 in. (24.8 cm)
H. with handle  11 1/2 in. (29.2 cm)","Purchase, Joseph Pulitzer Bequest, 1946",-520.0,-520.0,Oinochoe,Terracotta oinochoe (jug),http://www.metmuseum.org/art/collection/search/254547,https://www.wikidata.org/wiki/Q42244789,Boars|Lions,http://vocab.getty.edu/page/aat/300250112|http://vocab.getty.edu/page/aat/300310388,https://www.wikidata.org/wiki/Q58697|https://www.wikidata.org/wiki/Q140,unknown,,,,,,,,,,,,,
56.171.19,True,254877.0,171.0,Greek and Roman Art,1956.0,4908.0,Attributed to the,Antimenes Painter,Antimenes Painter,http://vocab.getty.edu/page/ulan/500003458,https://www.wikidata.org/wiki/Q577906,"Greek, Attic",Archaic,ca. 520 BCE,-520.0,-520.0,Terracotta,H. 40.49 cm.,"Fletcher Fund, 1956",-520.0,-520.0,Neck-amphora,Terracotta neck-amphora (jar),http://www.metmuseum.org/art/collection/search/254877,https://www.wikidata.org/wiki/Q116290131,Shields|Athena|Hermes|Chariots,http://vocab.getty.edu/page/aat/300036869|http://vocab.getty.edu/page/ia/901000069|http://vocab.getty.edu/page/ia/901000721|http://vocab.getty.edu/page/aat/300212699,https://www.wikidata.org/wiki/Q131559|https://www.wikidata.org/wiki/Q37122|https://www.wikidata.org/wiki/Q41484|https://www.wikidata.org/wiki/Q203788,neck amphora,,,,,,,,,,,,,
51.11.11,True,254676.0,155.0,Greek and Roman Art,1951.0,,,,,,,"Greek, Attic",Archaic,ca. 530–520 BCE,-530.0,-520.0,Terracotta,H. 5 1/8 in. (13 cm),"Rogers Fund, 1951",-530.0,-520.0,"Kylix, lip-cup",Terracotta kylix: lip-cup (drinking cup),http://www.metmuseum.org/art/collection/search/254676,https://www.wikidata.org/wiki/Q116282661,Men|Mythical Creatures,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300375725,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q2239243,kylix,,,,,,,,,,,,,
56.171.4,True,254862.0,171.0,Greek and Roman Art,1956.0,4894.0,Compared with work by the,Painter of Boulogne 441,Painter of Boulogne 441,http://vocab.getty.edu/page/ulan/500087527,,"Greek, Attic",Archaic,ca. 520 BCE,-520.0,-520.0,Terracotta,H. 24 1/2 in. (62.2 cm),"Fletcher Fund, 1956",-520.0,-520.0,Panathenaic prize amphora,Terracotta Panathenaic prize amphora (jar),http://www.metmuseum.org/art/collection/search/254862,https://www.wikidata.org/wiki/Q116290425,Shields|Roosters|Athena|Horses|Chariots|Human Figures,http://vocab.getty.edu/page/aat/300036869|http://vocab.getty.edu/page/aat/300380127|http://vocab.getty.edu/page/ia/901000069|http://vocab.getty.edu/page/aat/300250148|http://vocab.getty.edu/page/aat/300212699|http://vocab.getty.edu/page/aat/300404114,https://www.wikidata.org/wiki/Q131559|https://www.wikidata.org/wiki/Q2216236|https://www.wikidata.org/wiki/Q37122|https://www.wikidata.org/wiki/Q726|https://www.wikidata.org/wiki/Q203788|https://www.wikidata.org/wiki/Q5937779,,,,,,,,,,,,,,
41.85,True,253628.0,171.0,Greek and Roman Art,1941.0,4909.0,Attributed to the,Group of Toronto 305,Group of Toronto 305,http://vocab.getty.edu/page/ulan/500057668,https://www.wikidata.org/wiki/Q1269040,"Greek, Attic",Archaic,ca. 520 BCE,-520.0,-520.0,Terracotta,H. 21 5/16 in. (54.2 cm),"Gift of Mrs. Leonard A. Cohn, 1941",-520.0,-520.0,"Amphora, Type B",Terracotta amphora (jar),http://www.metmuseum.org/art/collection/search/253628,https://www.wikidata.org/wiki/Q116291547,Shields|Hermes|Dogs|Horses|Chariots|Athena|Herakles,http://vocab.getty.edu/page/aat/300036869|http://vocab.getty.edu/page/ia/901000721|http://vocab.getty.edu/page/aat/300265714|http://vocab.getty.edu/page/aat/300250148|http://vocab.getty.edu/page/aat/300212699|http://vocab.getty.edu/page/ia/901000069|http://vocab.getty.edu/page/ia/901000042,https://www.wikidata.org/wiki/Q131559|https://www.wikidata.org/wiki/Q41484|https://www.wikidata.org/wiki/Q144|https://www.wikidata.org/wiki/Q726|https://www.wikidata.org/wiki/Q203788|https://www.wikidata.org/wiki/Q37122|https://www.wikidata.org/wiki/Q122248,,,,,,,,,,,,,,
17.230.7,True,250545.0,171.0,Greek and Roman Art,1917.0,4908.0,Attributed to the manner of the,Antimenes Painter,Antimenes Painter,http://vocab.getty.edu/page/ulan/500003458,https://www.wikidata.org/wiki/Q577906,"Greek, Attic",Archaic,ca. 530–520 BCE,-530.0,-520.0,Terracotta,H. 24 1/2 in. (62.2 cm),"Rogers Fund, 1917",-530.0,-520.0,Amphora,Terracotta amphora (jar),http://www.metmuseum.org/art/collection/search/250545,https://www.wikidata.org/wiki/Q116287289,Apollo|Athena|Dionysus|Horses|Chariots,http://vocab.getty.edu/page/ia/901000109|http://vocab.getty.edu/page/ia/901000069|http://vocab.getty.edu/page/ia/901001029|http://vocab.getty.edu/page/aat/300250148|http://vocab.getty.edu/page/aat/300212699,https://www.wikidata.org/wiki/Q37340|https://www.wikidata.org/wiki/Q37122|https://www.wikidata.org/wiki/Q41680|https://www.wikidata.org/wiki/Q726|https://www.wikidata.org/wiki/Q203788,,,,,,,,,https://manto.unh.edu/viewer.p/60/2800/object/6582-11327727,https://manto.unh.edu/viewer.p/60/2800/object/6582-11327726,,,,
96.18.64,True,246582.0,171.0,Greek and Roman Art,1896.0,5276.0,Attributed to the,Group of the Phineus Painter,Group of the Phineus Painter,,,"Greek, Chalcidian",Archaic,ca. 540–520 BCE,-540.0,-520.0,Terracotta,"H. 3 1/2 in. (8.9 cm)
diameter  7 5/8 in. (19.4 cm)","Purchase by subscription, 1896",-540.0,-520.0,Kylix,Terracotta kylix (drinking cup),http://www.metmuseum.org/art/collection/search/246582,https://www.wikidata.org/wiki/Q116290174,,,,kylix,,,,,,,,,,,,,
61.11.16,True,255106.0,155.0,Greek and Roman Art,1961.0,4939.0,Attributed to the,Medea Group,Medea Group,http://vocab.getty.edu/page/ulan/500024012,https://www.wikidata.org/wiki/Q1916039,"Greek, Attic",Archaic,ca. 520 BCE,-520.0,-520.0,Terracotta,H. 12 3/4 in. (32.4 cm),"Purchase, Christos G. Bastis Gift, 1961",-520.0,-520.0,Neck-amphora,Terracotta neck-amphora (jar),http://www.metmuseum.org/art/collection/search/255106,https://www.wikidata.org/wiki/Q116405530,Herakles|Spears|Women|Amazons,http://vocab.getty.edu/page/ia/901000042|http://vocab.getty.edu/page/aat/300037038|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/ia/901000212,https://www.wikidata.org/wiki/Q122248|https://www.wikidata.org/wiki/Q44475|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q134154,neck amphora,,,,,,,,,,,,,
14.146.2,True,248908.0,157.0,Greek and Roman Art,1914.0,4917.0,Attributed to,Psiax,Psiax,http://vocab.getty.edu/page/ulan/500010155,https://www.wikidata.org/wiki/Q1387942,"Greek, Attic",Archaic,ca. 520 BCE,-520.0,-520.0,Terracotta,"H. 5 in. (12.7 cm)
diameter  12 3/8 in. (31.5 cm)","Rogers Fund, 1914",-520.0,-520.0,"Kylix, bilingual",Terracotta kylix (drinking cup),http://www.metmuseum.org/art/collection/search/248908,https://www.wikidata.org/wiki/Q116294744,Birds|Pegasus|Snakes,http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/ia/901000756|http://vocab.getty.edu/page/aat/300250870,https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q162797|https://www.wikidata.org/wiki/Q2102,kylix,,,,,,,,,,,,,
56.171.20,True,254878.0,155.0,Greek and Roman Art,1956.0,4908.0,Attributed to the,Antimenes Painter,Antimenes Painter,http://vocab.getty.edu/page/ulan/500003458,https://www.wikidata.org/wiki/Q577906,"Greek, Attic",Archaic,ca. 520 BCE,-520.0,-520.0,Terracotta,"H. 14 5/16 in. (36.3 cm)
diameter of mouth  6 9/16 in. (16.7 cm)
diameter of foot  5 3/8 in. (13.7 cm)","Fletcher Fund, 1956",-520.0,-520.0,Neck-amphora,Terracotta neck-amphora (jar),http://www.metmuseum.org/art/collection/search/254878,https://www.wikidata.org/wiki/Q116405302,Achilles|Boars|Herakles|Ajax|Shields,http://vocab.getty.edu/page/ia/901000072|http://vocab.getty.edu/page/aat/300250112|http://vocab.getty.edu/page/ia/901000042|http://vocab.getty.edu/page/ia/901000663|http://vocab.getty.edu/page/aat/300036869,https://www.wikidata.org/wiki/Q41746|https://www.wikidata.org/wiki/Q58697|https://www.wikidata.org/wiki/Q122248|https://www.wikidata.org/wiki/Q172725|https://www.wikidata.org/wiki/Q131559,neck amphora,,,,,,,,,,,,,
59.11.17,True,255011.0,154.0,Greek and Roman Art,1959.0,16159.0,Attributed to the,Amasis Painter,Amasis Painter,http://vocab.getty.edu/page/ulan/500116399,https://www.wikidata.org/wiki/Q707682,"Greek, Attic",Archaic,ca. 520 BCE,-520.0,-520.0,Terracotta,"H. 12 15/16 in. (32.8 cm)
diameter  6 1/2 in. (16.5 cm)","Purchase, Frederick P. Huntley Bequest, 1959",-520.0,-520.0,Olpe,Terracotta olpe (jug),http://www.metmuseum.org/art/collection/search/255011,https://www.wikidata.org/wiki/Q116405449,Men|Women,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467,olpe,,,,,,,,,,,,,
12.198.4,True,248662.0,171.0,Greek and Roman Art,1912.0,4941.0,Attributed to the,Bateman Group,Bateman Group,,,"Greek, Attic",Archaic,ca. 530–520 BCE,-530.0,-520.0,Terracotta,"H. 21 13/16 in. (55.4 cm)
diameter  14 in. (35.6 cm)","Rogers Fund, 1912",-530.0,-520.0,"Amphora, Type B",Terracotta amphora (jar),http://www.metmuseum.org/art/collection/search/248662,https://www.wikidata.org/wiki/Q116288099,Dionysus|Hermes|Ariadne|Satyrs|Dogs|Horses|Chariots|Herakles|Athena,http://vocab.getty.edu/page/ia/901001029|http://vocab.getty.edu/page/ia/901000721|http://vocab.getty.edu/page/ia/901000155|http://vocab.getty.edu/page/aat/300379732|http://vocab.getty.edu/page/aat/300265714|http://vocab.getty.edu/page/aat/300250148|http://vocab.getty.edu/page/aat/300212699|http://vocab.getty.edu/page/ia/901000042|http://vocab.getty.edu/page/ia/901000069,https://www.wikidata.org/wiki/Q41680|https://www.wikidata.org/wiki/Q41484|https://www.wikidata.org/wiki/Q184874|https://www.wikidata.org/wiki/Q163709|https://www.wikidata.org/wiki/Q144|https://www.wikidata.org/wiki/Q726|https://www.wikidata.org/wiki/Q203788|https://www.wikidata.org/wiki/Q122248|https://www.wikidata.org/wiki/Q37122,,,,,,,,,,,,,,
